9.531628999999802,200
8.633551999999872,400
8.88085399999977,600
8.786228999999828,800
9.146108999999761,1000
9.138369999999835,1200
8.899088999999869,1400
8.870860999999854,1600
9.300329999999784,1800
9.028036999999822,2000
9.10818899999979,2200
9.00202699999986,2400
8.980271999999802,2600
9.187131999999789,2800
8.922517999999881,3000
8.938263999999835,3200
9.504333999999798,3400
8.904232999999861,3600
8.792317999999808,3800
8.912942999999819,4000
8.883053999999817,4200
9.525157999999786,4400
9.141928999999836,4600
9.075206999999772,4800
8.955257999999814,5000
9.086412999999832,5200
9.71664199999981,5400
9.362237999999815,5600
9.128744999999846,5800
9.09058999999981,6000
9.331489999999805,6200
9.27437199999977,6400
9.21661399999985,6600
9.347181999999822,6800
9.12364599999985,7000
9.18615399999985,7200
10.014307999999769,7400
9.239387999999831,7600
9.283026999999803,7800
9.04568999999984,8000
9.249043999999829,8200
9.395938999999814,8400
9.114918999999883,8600
9.309358999999858,8800
9.256396999999838,9000
9.216328999999805,9200
9.953685999999745,9400
9.364508999999812,9600
9.454932999999828,9800
9.435397999999822,10000
9.382796999999803,10200
9.77664099999988,10400
9.993453999999886,10600
9.82348499999982,10800
9.909726999999817,11000
9.716330999999812,11200
9.941822999999854,11400
9.841083999999842,11600
9.795532999999867,11800
9.602779999999841,12000
10.0938419999998,12200
9.715068999999861,12400
9.621414999999852,12600
9.708973999999847,12800
9.565597999999879,13000
10.00273899999981,13200
11.343384000000045,13400
9.959762999999896,13600
10.635880999999918,13800
10.027424999999853,14000
9.850097999999875,14200
10.216678999999871,14400
9.988025999999834,14600
10.152867999999835,14800
9.7836869999999,15000
9.87511999999991,15200
9.707695999999924,15400
10.175942000000001,15600
10.1945349999998,15800
10.094776999999896,16000
10.010420999999827,16200
9.875424999999808,16400
10.559228999999846,16600
9.955614999999877,16800
9.834982999999838,17000
9.791688999999849,17200
10.769901999999913,17400
10.1246109999999,17600
9.97452599999988,17800
9.99921099999989,18000
9.797474999999842,18200
10.235919999999927,18400
10.144838999999902,18600
9.876418999999904,18800
9.913587999999912,19000
10.206115999999923,19200
10.142284999999903,19400
9.99791499999985,19600
10.406218999999927,19800
10.17626399999988,20000
10.158991999999918,20200
10.049583999999909,20400
10.05757499999991,20600
10.02615699999992,20800
10.607994999999962,21000
10.177553999999933,21200
10.15539799999994,21400
10.069122999999891,21600
10.107606999999911,21800
10.446017999999958,22000
10.216989999999862,22200
10.082338999999923,22400
10.114715999999872,22600
11.204884000000055,22800
11.446364000000086,23000
10.454031999999938,23200
10.194556999999852,23400
10.221514999999918,23600
10.88992100000008,23800
10.405936999999955,24000
9.995693999999963,24200
10.127203999999917,24400
10.951471000000074,24600
10.290770999999946,24800
10.329898999999937,25000
10.076873999999883,25200
10.56821500000024,25400
10.649660999999984,25600
10.352030999999903,25800
10.525224999999967,26000
10.131404999999942,26200
10.335964999999966,26400
10.62049400000005,26600
10.21413799999988,26800
10.176252000000067,27000
10.807478999999985,27200
10.397586999999964,27400
10.29811700000014,27600
10.431606999999975,27800
10.890567000000209,28000
10.697779000000029,28200
10.437966999999897,28400
10.437061999999958,28600
10.25454799999991,28800
11.074313000000108,29000
10.52938399999998,29200
10.315140000000028,29400
10.667965999999925,29600
12.222192000000254,29800
10.49126500000003,30000
10.268357999999958,30200
10.975525000000124,30400
12.002555000000338,30600
10.631714000000038,30800
10.558293000000065,31000
11.03680799999996,31200
10.757157000000074,31400
10.691371000000059,31600
10.508526999999935,31800
10.324124999999968,32000
10.20287599999997,32200
11.08907400000007,32400
10.514642999999992,32600
10.676605000000071,32800
10.27445799999999,33000
11.439652000000152,33200
10.82317000000002,33400
10.412351000000003,33600
10.91268300000002,33800
10.68369500000002,34000
10.631444000000005,34200
10.50181899999997,34400
10.31547900000004,34600
10.385679999999935,34800
11.12599700000014,35000
10.742374000000002,35200
10.490275000000011,35400
10.439589999999997,35600
10.989627000000127,35800
10.761902999999997,36000
10.811016000000057,36200
10.82032700000009,36400
10.51430100000009,36600
10.657375000000076,36800
10.513695000000038,37000
10.45661100000002,37200
10.248795000000014,37400
11.116980000000115,37600
10.43640200000008,37800
10.538679999999975,38000
10.950229000000114,38200
11.212544000000216,38400
10.877103000000115,38600
10.600652000000029,38800
12.457989000000445,39000
11.866205000000322,39200
10.867459000000087,39400
11.010514000000244,39600
11.366486000000187,39800
11.145541000000158,40000
10.91173700000001,40200
11.069235000000146,40400
11.896359000000443,40600
11.231188000000154,40800
10.950854000000236,41000
10.57334800000001,41200
10.535817000000021,41400
11.888356000000288,41600
10.917492000000076,41800
11.282492000000348,42000
11.043226000000216,42200
10.83665200000012,42400
10.773151000000064,42600
10.59385100000006,42800
11.261027000000151,43000
10.826064000000105,43200
10.985795000000149,43400
11.303020000000284,43600
10.508227000000065,43800
10.880910000000066,44000
10.614401000000138,44200
12.239866000000443,44400
11.253931000000172,44600
11.623120000000428,44800
11.776135000000188,45000
11.085873000000182,45200
10.934495000000135,45400
10.768999000000106,45600
11.710660000000257,45800
11.072753000000086,46000
11.99547100000052,46200
11.384160000000303,46400
11.057015000000145,46600
11.076265000000143,46800
10.930305000000116,47000
11.307184000000163,47200
10.944121000000107,47400
12.03909000000053,47600
11.584922000000251,47800
11.03780100000013,48000
11.070471000000182,48200
10.887674000000137,48400
12.339008000000337,48600
11.534605000000264,48800
12.493596000000426,49000
11.18689200000023,49200
10.763557000000096,49400
11.01111700000017,49600
12.308507000000477,49800
11.263516000000223,50000
11.03167500000018,50200
11.150005000000146,50400
11.983269000000522,50600
11.95056300000038,50800
11.188856000000198,51000
12.787705000000615,51200
11.369431000000285,51400
11.123082000000199,51600
11.005673000000195,51800
11.49575700000039,52000
11.682419000000298,52200
11.021075000000216,52400
12.17090300000046,52600
11.65454600000024,52800
11.116990000000227,53000
11.046769000000138,53200
11.234702000000174,53400
11.570493000000235,53600
11.143256000000186,53800
12.567692000000513,54000
11.469452000000269,54200
12.507721000000505,54400
11.624994000000308,54600
12.803368000000505,54800
11.639461000000274,55000
11.669304000000302,55200
11.153827000000263,55400
12.267498000000307,55600
11.949281000000338,55800
11.419421000000236,56000
11.361076000000212,56200
12.996172000000605,56400
11.821917000000331,56600
11.418487000000262,56800
11.36203200000024,57000
13.371432000000645,57200
11.759099000000305,57400
11.396979000000186,57600
11.391834000000221,57800
12.711369000000468,58000
11.67281800000031,58200
11.326446000000173,58400
12.680226000000532,58600
11.51728200000026,58800
11.33221300000026,59000
11.192991000000186,59200
13.027600000000744,59400
11.919468000000368,59600
11.573723000000275,59800
12.839967000000554,60000
12.513155000000456,60200
11.735667000000289,60400
11.787043000000264,60600
12.9653930000006,60800
11.742714000000264,61000
11.877418000000395,61200
13.563561000000677,61400
11.813647000000344,61600
11.49703200000027,61800
11.252693000000262,62000
12.95767900000053,62200
11.86399100000032,62400
12.593633000000468,62600
12.811087000000285,62800
12.176720000000408,63000
11.685330000000388,63200
11.51980500000031,63400
13.138871000000579,63600
11.640425000000322,63800
11.911139000000333,64000
11.684018000000256,64200
13.116108000000608,64400
11.83638700000033,64600
11.759431000000337,64800
11.62984200000028,65000
14.95073100000092,65200
11.78088200000039,65400
11.628266000000307,65600
13.39898600000064,65800
11.966585000000347,66000
12.037172000000442,66200
11.923312000000312,66400
12.839294000000574,66600
11.692675000000335,66800
12.98047900000057,67000
12.602996000000568,67200
12.530789000000436,67400
11.9868280000004,67600
11.61221400000032,67800
13.75569400000074,68000
12.118650000000335,68200
12.000294000000341,68400
11.879704000000396,68600
13.032730000000523,68800
12.1513930000004,69000
12.913406000000608,69200
12.425584000000578,69400
12.293757000000467,69600
12.40284200000044,69800
11.78026200000042,70000
13.261752000000685,70200
13.105538000000646,70400
12.160679000000469,70600
12.477221000000476,70800
13.06704000000073,71000
12.173487000000554,71200
12.019535000000479,71400
12.55612200000059,71600
12.68633000000054,71800
11.769677000000415,72000
11.986177000000366,72200
14.079910000000774,72400
12.183739000000486,72600
11.800175000000445,72800
11.89220800000042,73000
12.863045000000607,73200
12.075336000000448,73400
12.98652500000059,73600
12.731545000000652,73800
12.476594000000533,74000
12.301781000000542,74200
11.894789000000468,74400
13.559075000000794,74600
12.302439000000422,74800
12.122801000000441,75000
12.01827200000045,75200
12.65940400000057,75400
12.430718000000509,75600
13.005825000000678,75800
13.53595500000089,76000
12.628948000000518,76200
12.645309000000587,76400
11.915286000000469,76600
14.497518000000905,76800
12.652681000000571,77000
12.431024000000523,77200
13.024726000000612,77400
13.403522000000724,77600
12.507711000000556,77800
12.845779000000508,78000
16.15313300000118,78200
12.545535000000491,78400
13.176407000000726,78600
12.668081000000523,78800
12.874324000000534,79000
12.657504000000525,79200
12.465977000000498,79400
12.336395000000422,79600
13.85478200000083,79800
12.497102000000476,80000
12.265523000000476,80200
13.853164000000964,80400
13.284506000000658,80600
13.066121000000626,80800
13.183178000000714,81000
14.026682000000854,81200
12.530470000000571,81400
14.500428000000944,81600
12.911177000000638,81800
12.56287100000058,82000
12.402168000000497,82200
13.405423000000752,82400
12.451251000000545,82600
12.562526000000505,82800
13.505826000000726,83000
13.432079000000808,83200
13.079255000000709,83400
13.570934000000726,83600
13.621976000000767,83800
12.83290600000058,84000
12.652973000000523,84200
13.648533000000704,84400
13.928201000000826,84600
12.987856000000628,84800
12.697850000000644,85000
15.407066000001073,85200
13.65653600000075,85400
14.717233000000924,85600
13.547818000000682,85800
14.472838000000868,86000
13.550095000000795,86200
13.330993000000706,86400
14.146023000000799,86600
12.953493000000622,86800
14.185169000000858,87000
13.688961000000722,87200
13.362779000000698,87400
15.112719000000995,87600
14.047185000000843,87800
14.366657000000918,88000
13.156884000000614,88200
13.202723000000713,88400
15.435984000001042,88600
13.734513000000831,88800
13.069947000000703,89000
15.473845000001079,89200
13.56931600000074,89400
13.05423100000076,89600
14.354158000000876,89800
13.789980000000746,90000
13.158467000000707,90200
13.078922000000672,90400
15.78594600000118,90600
13.311105000000738,90800
15.395576000001075,91000
13.504203000000798,91200
13.286083000000703,91400
15.321149000000995,91600
14.224273000000954,91800
13.400292000000738,92000
15.78145500000111,92200
13.500046000000848,92400
13.316881000000699,92600
13.030843000000726,92800
14.067725000000861,93000
13.557126000000782,93200
15.384362000000994,93400
14.330407000000946,93600
13.556198000000798,93800
13.626425000000824,94000
14.670743000000918,94200
13.503909000000773,94400
16.36002000000119,94600
13.699567000000815,94800
13.330380000000742,95000
14.408054000000892,95200
14.13285100000091,95400
13.474384000000818,95600
13.378813000000687,95800
15.545356000001078,96000
13.592439000000782,96200
17.352692000001394,96400
14.131260000000866,96600
13.776540000000828,96800
15.38817200000093,97000
14.4074150000009,97200
13.56835600000079,97400
14.09183600000088,97600
14.574849000000912,97800
14.262413000000906,98000
16.90239700000122,98200
14.10427500000085,98400
14.205308000000882,98600
15.615307000001017,98800
14.500095000000934,99000
13.685097000000885,99200
13.719399000000815,99400
14.742250000001027,99600
14.087953000000859,99800
16.648104000001243,100000
14.314068000000908,100200
